KS1295[%],6082[%],2024[%],bat-box[%],3003[%],4032[%],Al,Si,Cu,Ni,Mg,Mn,Fe,Cr,Ti,Zr,V,Zn,Vf_FCC_A1,Vf_DIAMOND_A4,Vf_AL15SI2M4,Vf_AL3X,Vf_AL6MN,Vf_MG2ZN3,Vf_AL3NI2,Vf_AL3NI_D011,Vf_AL7CU4NI,Vf_AL2CU_C16,Vf_Q_ALCUMGSI,Vf_AL7CU2FE,Vf_MG2SI_C1,Vf_AL9FE2SI2,Vf_AL18FE2MG7SI10,eut. frac.[%],eut. T (degC),T_FCC_A1,T_DIAMOND_A4,T_AL15SI2M4,T_AL3X,T_AL6MN,T_MG2ZN3,T_AL3NI2,T_AL3NI_D011,T_AL7CU4NI,T_AL2CU_C16,T_Q_ALCUMGSI,T_AL7CU2FE,T_MG2SI_C1,T_AL9FE2SI2,T_AL18FE2MG7SI10,T(liqu),T(sol),delta_T,delta_T_FCC,delta_T_Al15Si2M4,delta_T_Si,CSC,YS(MPa),hardness(Vickers),CTEvol(1/K)(20.0-300.0degC),Density(g/cm3),Volume(m3/mol),El.conductivity(S/m),El. resistivity(ohm m),heat capacity(J/(mol K)),Therm.conductivity(W/(mK)),Therm. diffusivity(m2/s),Therm.resistivity(mK/W),Linear thermal expansion (1/K)(20.0-300.0degC),Technical thermal expansion (1/K)(20.0-300.0degC),Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Total_Vf_Phases
29.7,13.2,39.6,0.0,0.0,17.5,88.813958,6.39415,1.83654,0.84064,0.96024,0.437005,0.40711,0.074387,0.062125,0.023812,0.029158,0.120875,85.95949,4.73494,2.20172,0.00298,0.25629,0.0,1.01558,0.78222,0.91073,0.0038099999999999,0.35556,0.00309,0.6311,0.46574,0.29552,85.59088,596.18988,609.87768,559.62922,668.9202,0.0,139.70714,0.0,543.83288,556.6103,482.54374,172.49057,419.21769,445.53742,541.90201,327.17961,519.38127,668.8247,536.5804,132.2443,266631.29365,132.3398,23.04882,0.4367033,309.91252,94.83889,7.56379e-05,2.69675,1.02389e-05,12256000,8.16109e-08,27.5682,170.045,6.31793e-05,0.00588329,2.52093e-05,2.30096e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.61876999999998
16.5,23.1,9.9,3.3,23.1,24.1,89.78726,5.450647,1.925475,0.65485,0.769863,0.578542,0.512017,0.047789,0.054205,0.02929,0.03226,0.157802,86.78134,3.82431,2.77542,0.00101,0.60208,0.0,1.23685,0.32313,0.90586,0.0024899999999999,0.36493,0.003,0.43449,0.62203,0.17078,44.36023,567.05124,617.6779,558.7296,663.11164,0.0,174.36841,0.0,546.43591,554.69448,525.37804,172.45859,418.42935,485.70473,537.87923,347.75284,531.95522,662.9355,535.2721,127.6634,199130.60195,127.83954,23.4575,0.4385719,286.62552,87.9904,7.63193e-05,2.70538,1.02116e-05,12438900,8.0429e-08,27.5997,172.212,6.36604e-05,0.00581101,2.54344e-05,2.32122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04771999999998
29.7,29.7,0.0,3.3,23.1,14.2,88.535273,5.856547,2.602965,0.791965,0.770853,0.581347,0.530167,0.038186,0.0646,0.028762,0.034108,0.165227,84.65419,3.85403,2.87296,0.00102,0.83943,0.0,1.87855,0.23079,1.22224,0.00368,0.49107,0.00425,0.38045,0.55736,0.1337,48.2446,565.26072,610.95853,557.3723,661.79104,0.0,291.0896,0.0,547.85435,514.91467,532.35088,178.80298,429.88077,439.23673,533.7376,354.66974,535.85861,661.9784,533.5409,128.4375,269735.33315,128.25014,23.8314,0.4187672,304.61662,93.20344,7.53709e-05,2.71973,1.02134e-05,12118200,8.26237e-08,27.59,167.384,6.1939e-05,0.00596614,2.51247e-05,2.29408e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.12371999999999
13.2,16.5,3.3,16.5,26.4,24.1,90.754028,5.027785,1.58244,0.58489,0.714555,0.55729,0.499675,0.044192,0.046615,0.026947,0.029323,0.13226,88.24524,3.176,2.57738,0.00101,0.46855,0.0,0.94423,0.46978,0.75502,0.0019999999999999,0.31642,0.003,0.4137,0.55289,0.18152,40.14055,568.4513,621.14751,558.58624,659.19713,0.0,129.82937,0.0,545.7457,554.4234,455.95685,172.48553,418.26132,476.14188,538.91562,334.34473,530.72539,658.8439,537.6609,121.183,169861.21315,121.53623,20.92534,0.4496166,280.30354,85.70406,7.71125e-05,2.69743,1.02161e-05,12738000,7.85724e-08,27.6311,175.706,6.48823e-05,0.00569461,2.57e-05,2.34576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.10674
16.5,13.2,16.5,0.0,23.1,30.7,89.395055,6.24235,1.508025,0.739825,0.77445,0.542275,0.51502,0.04934,0.044635,0.030115,0.033085,0.125825,86.59405,4.7185,2.63174,0.00101,0.49831,0.0,0.85813,0.80221,0.72455,0.00284,0.29392,0.00287,0.4774,0.70309,0.2201,50.30712,565.05373,611.63891,561.68342,663.89063,0.0,124.46289,0.0,544.96117,558.49987,445.03091,172.49013,405.35123,475.87549,540.91079,332.13415,542.21155,663.7346,539.9312,123.8034,194315.94285,123.95943,21.75222,0.4537591,303.05509,92.69937,7.57808e-05,2.69497,1.02321e-05,12368900,8.08747e-08,27.5688,171.359,6.34159e-05,0.0058299,2.52636e-05,2.30511e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.52872
0.0,16.5,0.0,6.6,39.6,37.3,91.243055,4.951819,1.19205,0.489025,0.626676,0.647809,0.567589,0.036173,0.034075,0.03325,0.03325,0.145229,88.99506,3.17228,2.99144,0.0011,0.6264,0.0,0.65126,0.51211,0.54392,0.00499,0.22704,0.002,0.36911,0.69691,0.1597,37.58756,572.50882,621.70707,560.72416,657.09144,0.0,314.81855,0.0,545.55645,537.32874,403.74506,172.75609,345.31447,407.96859,482.30283,391.84568,531.2456,657.3427,541.1966,116.1461,22713.67745,115.89484,19.52756,0.4723746,277.13022,84.59586,7.73085e-05,2.69273,1.02172e-05,12818500,7.80406e-08,27.635,176.669,6.53047e-05,0.00565911,2.57681e-05,2.35119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.95332
33.0,6.6,19.8,13.2,13.2,14.2,89.13914,6.332638,1.7019,0.8578,0.820452,0.458818,0.447238,0.054026,0.05173,0.02368,0.02962,0.082958,86.40185,4.74011,2.27364,0.00144,0.36394,0.0,0.98722,1.00939,0.80544,0.00514,0.32877,0.003,0.51569,0.66012,0.22412,49.93732,561.94474,611.22661,560.96231,663.24802,0.0,139.6737,0.0,544.82581,558.56586,441.55878,172.52517,405.07225,463.27015,541.85424,328.86595,542.15197,662.6811,539.7746,122.9065,275765.09945,123.47342,21.18771,0.4397109,304.34678,92.97814,7.57522e-05,2.69604,1.02373e-05,12335500,8.10499e-08,27.5673,170.968,6.34255e-05,0.00585144,2.52573e-05,2.30494e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.31987000000001
36.3,0.0,3.3,3.3,46.2,10.9,89.410367,6.276472,1.45506,0.875785,0.544473,0.682162,0.587092,0.019772,0.031435,0.034273,0.040807,0.042302,86.27794,4.73937,3.16922,0.00114,0.7995,0.0,0.91204,1.09781,0.66508,0.0046299999999999,0.28675,0.003,0.27439,0.8208,0.11357,51.15362,568.88305,611.70064,563.10496,649.68066,0.0,312.54624,0.0,548.04266,561.47038,391.23676,172.55653,327.01948,487.76787,467.44138,470.7641,539.5456,649.627,542.8853,106.7417,282394.98875,106.79536,20.21966,0.4541558,299.33682,91.56472,7.56524e-05,2.70138,1.02264e-05,12301900,8.12673e-08,27.5727,170.903,6.33453e-05,0.00584914,2.52257e-05,2.30119e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.16524
13.2,13.2,33.0,9.9,3.3,27.4,90.362318,5.527966,1.405065,0.63439,0.921729,0.432781,0.402556,0.075344,0.0547,0.022822,0.025198,0.135131,88.35605,3.88877,2.10885,0.00274,0.22614,0.0,0.76324,0.60778,0.6586,0.00381,0.26876,0.00201,0.62708,0.43697,0.33925,82.81829,606.37689,616.208,559.84349,665.91257,0.0,123.33464,0.0,542.49578,556.26374,448.28432,172.48875,416.07982,434.17939,542.10223,327.20657,519.89546,665.2436,539.6247,125.6189,169085.24935,126.28787,20.21879,0.4610255,297.12716,91.00254,7.67225e-05,2.68734,1.02342e-05,12657000,7.90242e-08,27.5995,174.925,6.48926e-05,0.00571907,2.55633e-05,2.33261e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.29005000000002
23.1,26.4,0.0,26.4,9.9,14.2,89.887184,5.064976,2.339295,0.65782,0.843024,0.448126,0.436216,0.052343,0.06724,0.019951,0.024109,0.159716,86.88015,3.11535,2.18837,0.0029,0.45626,0.0,1.57867,0.21317,1.11037,0.0028799999999999,0.45633,0.00401,0.47479,0.43745,0.18283,67.34495,583.63702,619.08372,554.6364,660.80817,0.0,260.15831,0.0,546.62749,527.11027,532.94015,172.46256,420.78434,464.18331,537.72111,346.27275,520.91277,660.7683,533.5006,127.2677,240162.37345,127.30757,21.1358,0.4247271,282.94678,86.59042,7.66721e-05,2.7093,1.02201e-05,12547600,7.96975e-08,27.6299,172.78,6.3733e-05,0.00578776,2.55648e-05,2.33476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.10353
46.2,3.3,29.7,19.8,0.0,1.0,88.794818,6.433057,1.92234,0.95449,0.909618,0.379882,0.374737,0.065246,0.06163,0.018202,0.026518,0.059462,86.01021,4.76612,1.94841,0.00273,0.25732,0.0,1.11008,0.94101,0.93371,0.00563,0.39042,0.004,0.58212,0.5217,0.25667,82.75064,599.61615,608.93203,559.57968,662.112,0.0,149.69736,0.0,544.72353,558.35506,481.67719,172.54622,418.97489,447.17377,542.03897,327.0919,532.45915,662.0301,538.8326,123.1975,306039.04145,123.2794,20.7470800000001,0.4280998,310.82166,95.12103,7.56452e-05,2.69695,1.02393e-05,12276800,8.14904e-08,27.5677,170.422,6.33554e-05,0.00587307,2.52203e-05,2.30162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.73013000000002
0.0,16.5,16.5,23.1,0.0,43.9,90.32318,5.792329,1.3092,0.57895,0.950241,0.319294,0.401599,0.072968,0.052225,0.019225,0.019225,0.161564,88.70671,3.9217,1.67061,0.00264,0.22918,0.0,0.69508,0.67801,0.62954,0.0068799999999999,0.25517,0.00195,0.67322,0.46649,0.38727,72.76452,596.64417,615.29912,560.55385,664.35689,0.0,123.63795,0.0,541.96997,555.62088,450.23122,172.47012,405.27976,432.37014,542.69735,327.32534,515.66011,664.6103,540.297,124.3133,24282.57705,124.05989,20.25685,0.4666022,301.6194,92.10711,7.67203e-05,2.68019,1.02506e-05,12749400,7.85289e-08,27.5948,175.843,6.53688e-05,0.00567861,2.5578e-05,2.33436e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.32445
16.5,9.9,13.2,42.9,0.0,17.5,91.435445,4.705111,1.46265,0.566575,0.888069,0.330646,0.345631,0.069602,0.056845,0.013615,0.016585,0.109226,89.80131,3.14653,1.55702,0.00261,0.21922,0.0,0.7908,0.47478,0.70253,0.0025499999999999,0.28106,0.00227,0.58746,0.3995,0.29031,62.8244,599.70104,622.87376,557.38708,656.67091,0.0,130.05562,0.0,543.0611,554.49052,469.62734,172.51716,405.6307,431.51653,542.08173,327.15957,507.00094,656.6384,538.7377,117.9007,192094.13635,117.93321,18.64938,0.4554321,279.28815,85.43887,7.77563e-05,2.68473,1.02266e-05,13013100,7.68254e-08,27.63,179.355,6.64002e-05,0.00557504,2.59189e-05,2.36423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.25795
13.2,6.6,39.6,3.3,16.5,20.8,91.564178,4.781572,1.018965,0.54859,0.802203,0.573097,0.432982,0.070196,0.04447,0.027772,0.030148,0.105827,89.63907,3.18244,2.56958,0.00267,0.22758,0.0,0.54249,0.70419,0.47063,0.00192,0.1928,0.00199,0.53755,0.42817,0.30297,53.12521,579.93682,622.88686,560.04142,664.47267,0.0,123.0854,0.0,542.14714,557.73436,437.30591,172.51265,403.93366,414.07061,542.34469,327.0813,501.24487,664.8131,541.3964,123.4167,164164.47765,123.07627,18.64502,0.4689999,276.25995,84.19418,7.75089e-05,2.68414,1.02241e-05,12896100,7.7523e-08,27.6306,177.772,6.5722e-05,0.00562518,2.58338e-05,2.35725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.80405
23.1,39.6,19.8,0.0,3.3,14.2,89.063834,5.1385,2.796345,0.66607,0.94902,0.52429,0.44308,0.066401,0.0811,0.024901,0.029059,0.2174,85.14055,2.96464,2.5799,0.0019,1.13673,0.0,1.52766,0.0637300000000001,1.42881,0.00309,0.58401,0.00467,0.48771,0.35991,0.18153,46.17597,561.69222,616.6615,553.98797,668.8764,0.0,303.59258,0.0,545.55647,174.05198,533.37609,205.28388,472.69229,464.80482,536.09365,362.06448,501.33102,669.25,533.0775,136.1725,242879.79655,135.7989,20.91047,0.4160314,289.42935,88.79077,7.60543e-05,2.72031,1.02094e-05,12238900,8.17044e-08,27.622,168.992,6.25092e-05,0.00593207,2.5349e-05,2.31844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.46484000000002
23.1,0.0,0.0,33.0,19.8,24.1,89.970674,6.21397,1.25277,0.77992,0.73815,0.396085,0.45859,0.042641,0.038695,0.020776,0.024934,0.062795,88.06695,4.75774,1.92822,0.00151,0.34146,0.0,0.68289,1.15267,0.58363,0.0039699999999999,0.2392,0.00203,0.49832,0.72517,0.23717,54.20389,581.31913,612.58459,562.72862,656.92426,0.0,127.37583,0.0,543.75208,561.43719,390.04502,172.55048,402.8962,457.16059,512.53387,328.76314,543.02362,657.0052,542.2067,114.7985,226577.66735,114.71756,20.52192,0.4590803,300.01461,91.72461,7.61277e-05,2.68407,1.02492e-05,12604300,7.93318e-08,27.574,174.47,6.47074e-05,0.00573412,2.5382e-05,2.31634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.22093000000001
29.7,42.9,6.6,3.3,6.6,10.9,88.252793,5.501797,3.16974,0.754015,0.919353,0.519472,0.470437,0.054686,0.084235,0.024637,0.029983,0.218852,83.73951,3.76688,2.62746,0.00152,1.36174,0.0,1.70568,0.0451300000000001,1.62258,0.00301,0.64519,0.00572,0.40149,0.47383,0.14156,49.06689,562.69877,610.51935,553.64497,667.74256,0.0,349.48805,0.0,546.279,176.14838,533.49425,233.19783,472.84975,444.93669,534.75412,378.31679,535.42454,667.3121,532.5145,134.7976,271131.35955,135.22806,21.1304699999999,0.4053811,306.88868,93.91492,7.54999e-05,2.72846,1.02033e-05,12053900,8.30052e-08,27.5888,165.917,6.14881e-05,0.00601729,2.51631e-05,2.29861e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.54129999999999
29.7,42.9,9.9,3.3,9.9,4.29999999999998,89.128118,4.746097,3.116115,0.66904,0.881403,0.582172,0.465487,0.055511,0.084235,0.025462,0.030808,0.215552,84.44143,2.9453,2.80673,0.00134,1.2526,0.0,1.49897,0.0485399999999999,1.60047,0.00347,0.66135,0.00592,0.37817,0.37657,0.11927,42.99974,563.44622,616.86749,550.90063,667.4974,0.0,319.38061,0.0,545.86193,172.74099,533.5452,262.58989,482.13582,446.03425,534.27592,385.78721,481.89862,667.359,532.0578,135.3012,271159.81625,135.4396,18.8428299999999,0.4019166,288.89125,88.41092,7.6252e-05,2.72964,1.01913e-05,12209200,8.19053e-08,27.622,167.845,6.18581e-05,0.00596109,2.54258e-05,2.32216e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.14013
13.2,3.3,6.6,46.2,6.6,24.1,91.496693,5.047783,1.12374,0.582415,0.828372,0.322693,0.372493,0.061583,0.045955,0.014572,0.016948,0.086753,90.30939,3.24251,1.51838,0.00258,0.24252,0.0,0.60711,0.8206,0.52352,0.00209,0.2166,0.00201,0.56271,0.46982,0.31849,65.44011,600.93619,623.03693,559.84169,655.6437,0.0,128.91667,0.0,542.37859,558.34793,415.30393,172.53685,403.62082,413.56694,542.45448,327.09729,512.87384,655.474,541.6785,113.7955,159323.19555,113.9652,18.16319,0.4669839,276.77938,84.85602,7.76946e-05,2.6761,1.02505e-05,13046700,7.664e-08,27.6306,179.695,6.66541e-05,0.0055657,2.5906e-05,2.36338e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.83832999999997
